title	year	kind	KMRB	genre	country	cast	director	runtime(min)	provider
잔칫날(Festival)	2020	movie	12세이상관람가	['드라마', '가족']	['한국']	['하준', '소주연', '오치운', '이정은', '정인기', '김자영', '안민영']	['김록경']	108	['웨이브', '티빙', '왓챠']
칠곡 가시나들(Granny Poetry Club)	2018	movie	전체관람가	['다큐멘터리']	['한국']	['박금분', '곽두조', '강금연', '안윤선', '박월선', '김두선', '이원순']	['김재환']	100	['왓챠']
황야의 7인(The Magnificent Seven)	1960	movie	12세이상관람가	['드라마', '어드벤처(모험)', '서부극(웨스턴)']	['미국']	['호르스트 부흐홀츠', '율 브린너', '스티브 맥퀸', '엘리 웰라치 ', '찰스 브론슨', '로버트 본', '바드 덱스터']	['존 스터지스']	126	['왓챠']
데이브레이커스(Daybreakers)	2009	movie	청소년관람불가	['드라마', '액션', '스릴러', '공포(호러)']	['미국']	['에단 호크 ', '이사벨 루카스', '샘 닐', '윌렘 대포', '클로디아 카번', '마이클 도어맨']	['피터 스피어리그', '마이클 스피어리그']	98	['왓챠', '쿠팡플레이']
동경가족(Tokyo Family)	2013	movie	전체관람가	['드라마', '가족']	['일본']	['츠마부키 사토시', '아오이 유우', '하시즈메 이사오', '요시유키 카즈코', '니시무라 마사히코', '나츠카와 유이', '나카지마 토모코']	['야마다 요지']	146	['왓챠']
잭(Jack)	1996	movie	12세이상관람가	['드라마', '코미디']	['미국']	['로빈 윌리엄스', '다이안 레인 ', '빌 코스비', '제니퍼 로페즈', '브라이언 커윈', '프란 드레셔']	['프란시스 포드 코폴라']	113	['디즈니+']
퍼펙트 센스(Perfect Sense)	2011	movie	15세이상관람가	['멜로/로맨스']	['영국']	['이완 맥그리거 ', '코니 닐슨', '에바 그린', '스티븐 딜레인', '이완 브렘너', '데니스 로슨', '앨리스테어 맥켄지']	['데이빗 맥킨지']	92	['웨이브', '왓챠']
원피스 극장판 9기 - 에피소드 오브 쵸파(One Piece The Movie: Episode of Chopper)	2008	movie	12세이상관람가	['애니메이션']	['일본']	[]	['시미즈 준지']	110	['웨이브', '웨이브', '티빙 (자막)', '티빙 (더빙)', '왓챠', '쿠팡플레이', '라프텔 (더빙)', '라프텔']
더블패티(double patty)	2020	movie	15세이상관람가	['드라마']	['한국']	['신승호', '아이린', '송지인', '이병수', '유병훈', '이지현']	['백승환']	107	['seezn']
루시퍼 시즌 4(Lucifer)	2019	TV	청소년관람불가	['판타지']	['미국']	['톰 엘리스', '로렌 저먼 ', '케빈 알레한드로', '레슬리앤 브랜트', '스칼렛 에스테베즈', '레이첼 해리스']	['톰 카피노스']		['넷플릭스']
디펜더스(The Defenders)	2017	TV	청소년관람불가	['액션', '어드벤처(모험)', '범죄']	['미국']	['마이크 콜터 ', '핀 존스', '크리스틴 리터', '찰리 콕스 ', '에로디 영', '제시카 헨윅']	['더글라스 피트리', '마르코 라미레스']		['넷플릭스']
가십걸 시즌 6(Gossipgirl)	2012	TV	15세이상관람가	['드라마', '멜로/로맨스']	['미국']	['블레이크 라이블리 ', '레이튼 미스터 ', '펜 바드글리 ', '체이스 크로포드', '에드 웨스트윅']	['스테파니 새비지', '조쉬 쉬바르츠']		['넷플릭스']
슈츠 시즌 1(Suits)	2011	TV	15세이상관람가	['드라마', '코미디']	['미국']	['가브리엘 막트', '릭 호프만 ', '세라 래퍼티', '패트릭 J. 아담스 ', '지나 토러스']	['아론 코쉬']		['넷플릭스', '웨이브']
사카모토입니다만?()	2016	TV	15세이상관람가	['애니메이션']	['일본']	[]	['타카마츠 신지']		['웨이브', '티빙', '왓챠', '라프텔']
고교처세왕(High School King)	2014	TV	15세이상관람가	['드라마']	['한국']	['서인국', '이하나', '이수혁', '이열음', '권성덕', '한진희', '오광록']	['유제원']		['티빙']
리턴(Return)	2018	TV	15세이상관람가	['드라마']	['한국']	['박진희', '이진욱', '신성록', '봉태규', '박기웅', '정은채', '윤종훈']	['주동민']		['웨이브']
거울(The Mirror)	1975	movie	12세이상관람가	['드라마']	['러시아']	[]	['안드레이 타르코프스키']	108	['웨이브', '왓챠', 'seezn']
미스트리스 아메리카(Mistress America)	2015	movie	15세이상관람가	['드라마', '코미디']	['미국']	['찰리 질레트', '레베카 헨더슨', '매튜 쉐어', '신디 청', '쉐너 도디스웰', '세스 배리쉬', '줄리엣 브렛']	['노아 바움백']	84	['디즈니+']
마이 스파이(My Spy)	2020	movie	12세이상관람가	['코미디', '액션']	['미국']	['데이브 바티스타', '클로에 콜맨', '크리스틴 스칼', '그렉 브릭', '켄 정']	['피터 시걸']	99	['웨이브', '티빙', '왓챠']
언더월드 4: 어웨이크닝(Underworld Awakening)	2011	movie	청소년관람불가	['액션', '공포(호러)', '판타지']	['미국']	['케이트 베킨세일', '마이클 엘리', '인디아 아이슬리', '테오 제임스', '찰스 댄스', '스티븐 레아 ']	['만스 말린드', '비욘 스테인']	88	['넷플릭스']
무서운 이야기 3 : 화성에서 온 소녀(Horror Stories III)	2016	movie	15세이상관람가	['공포(호러)']	['한국']	['임슬옹', '경수진', '박정민', '차지연']	['백승빈', '김선', '김곡', '민규동']	94	['티빙', '왓챠']
극장판 이누야샤 1 - 시대를 초월하는 마음(Inuyasha: The Love That Transcends Time)	2001	movie	12세이상관람가	['액션', '판타지', '애니메이션']	['일본']	[]	['시노하라 토시야']	98	['넷플릭스', '웨이브', '왓챠', '라프텔']
도시괴담(Goedam: Collection)	2020	TV	15세이상관람가	['드라마', '공포(호러)']	['한국']	['송채윤', '한수아', '정영기', '주보비', '김진희', '한가림', '설아']	['홍원기']		['넷플릭스']
베터 콜 사울 시즌 1(Better Call Saul)	2015	TV	청소년관람불가	['드라마', '범죄']	['미국']	['밥 오덴커크', '조나단 뱅스', '레이 시혼', '패트릭 파비언', '마이클 맨도 ', '마이클 맥킨']	['빈스 길리건', '피터 굴드']		['넷플릭스']
소드 아트 온라인(Sword Art Online)	2012	TV	15세이상관람가	['애니메이션']	['일본']	[]	['이토 토모히코']		['넷플릭스', '웨이브', '티빙', '왓챠', '라프텔']
비밀()	2013	TV	15세이상관람가	['드라마']	['한국']	['지성', '황정음', '배수빈', '이다희']	['이응복', '백상훈']		['웨이브', '왓챠', 'seezn']
원스 어폰 어 타임 인 베니스(Once Upon a Time in Venice)	2017	movie	15세이상관람가	['코미디', '액션', '스릴러']	['미국']	['제시카 고메즈', '제이슨 모모아 ', '토머스 미들디치', '브루스 윌리스', '팜케 얀센 ', '존 굿맨 ']	['마크 컬렌', '롭 컬렌']	94	['넷플릭스', '티빙', '왓챠', 'seezn']
어쩌다 룸메이트(How Long Will I Love U)	2018	movie	12세이상관람가	['멜로/로맨스']	['중국']	['뇌가음', '동려아', '장이', '위허웨이', '왕정가']	['소륜']	101	['왓챠']
평행이론: 도플갱어 살인(Coherence)	2013	movie	15세이상관람가	['스릴러', '미스터리']	['미국']	['니콜라스 브렌던', '모리 스터링', '에밀리 폭슬러', '휴고 암스트롱', '로렌 마허', '알렉스 마누지안', '로렌 스카파리아']	['제임스 워드 바이어킷']	87	['웨이브', '티빙', '왓챠', '쿠팡플레이']
앵그리버드 더 무비(The Angry Birds Movie)	2016	movie	전체관람가	['코미디', '액션', '애니메이션']	['미국', '핀란드']	['제이슨 서디키스', '피터 딘클리지 ', '빌 헤이더 ', '키건 마이클 키', '조시 게드', '마야 루돌프']	['퍼갈 레일리', '클레이 케이티스']	97	['넷플릭스']
업 포 러브(Up for Love)	2016	movie	15세이상관람가	['코미디', '멜로/로맨스']	['프랑스']	['세사르 돔보이', '미리암 테카이아', '장 미셸 라미', '프랑수아 도미니크 블린', '라이오넬 뮈어']	['로랑 티라르']	98	['넷플릭스']
무현, 두 도시 이야기(Moo-hyun, Tale of Two Cities)	2016	movie	15세이상관람가	['다큐멘터리']	['한국']	['노무현']	['전인환']	95	['넷플릭스', '웨이브']
나츠메 우인장 극장판: 세상과 연을 맺다(Natsume Yujin-cho the Movie: Ephemeral Bond)	2018	movie	전체관람가	['애니메이션']	['일본']	['카미야 히로시', '코바야시 사나에', '이노우에 카즈히코', '시마모토 스미', '코라 켄고', '무라세 아유무']	['오오모리 타카히로', '이토 히데키']	104	['왓챠']
우리 사이 어쩌면(Always Be My Maybe)	2019	movie	15세이상관람가	['코미디', '멜로/로맨스']	['미국']	['앨리 웡', '랜들 파크', '제임스 사이토', '샤린 이 ', '카란 소니', '대니얼 대 킴', '케이시 윌슨']	['나나츠카 칸']	102	['넷플릭스']
위대한 유혹자(The Great Seducer)	2018	TV	15세이상관람가	['드라마']	['한국']	['우도환', '조이', '문가영', '김민재', '전미선', '신성우']	['강인', '이동현']		['웨이브', '왓챠']
스트롱거(Stronger)	2017	movie	15세이상관람가	['드라마']	['미국']	['제이크 질렌할', '타티아나 마슬라니', '미란다 리차드슨', '리처드 래인 주니어', '클랜시 브라운', '네이트 리치맨', '프란시스 쇼']	['데이빗 고든 그린']	119	['웨이브', '티빙', '왓챠', 'seezn']
송 원(Song One)	2014	movie	15세이상관람가	['드라마', '멜로/로맨스', '음악']	['미국']	['앤 해서웨이', '메리 스틴버겐', '벤 로젠필드', '자니 플린 ', '알 톰슨', '숀 파슨스', '기드온 글릭']	['케이트 베커 플로이랜드']	88	['넷플릭스', '티빙', '왓챠']
호스티지(Hostage)	2005	movie	15세이상관람가	['드라마', '액션', '스릴러', '범죄']	['미국']	['브루스 윌리스', '케빈 폴락', '벤 포스터 ', '조나단 터커', '미셸 혼', '지미 베넷 ', '킴 코티스']	['플로렝 에밀리오 시리']	113	['웨이브', '티빙', '왓챠', 'seezn']
래리 플린트(The People Vs. Larry Flynt)	1996	movie	청소년관람불가	['드라마']	['미국', '캐나다']	['우디 해럴슨 ', '코트니 러브', '에드워드 노튼', '제임스 크롬웰', '크리스핀 글로버', '제임스 카빌']	['밀로스 포먼']	129	['왓챠']
동갑내기 과외하기 레슨 2(My Tutor Friend 2)	2007	movie	12세이상관람가	['코미디']	['한국']	['이청아', '박기웅']	['지길웅', '김호정']	125	['티빙']
버니(Bernie)	2012	movie	15세이상관람가	['드라마', '코미디', '범죄']	['미국']	['잭 블랙 ', '매튜 맥커너히', '셜리 맥클레인 ', '릭 다이알']	['리처드 링클레이터']	104	['티빙', '왓챠']
원피스 극장판 6기 - 오마츠리 남작과 비밀의 섬(One Piece: Baron Omatsuri and the Secret Island)	2005	movie	12세이상관람가	['드라마', '코미디', '액션', '미스터리', '애니메이션']	['일본']	['기타노 다케시', '히라이 케이지', '히라타 히로아키', '이케마츠 소스케', '카네코 히데히코', '쿠니모토 타케하루', '쿠사오 타케시']	['호소다 마모루']	88	['웨이브', '웨이브', '티빙 (자막)', '티빙 (더빙)', '왓챠', '쿠팡플레이', 'seezn (자막)', 'seezn (더빙)', '라프텔 (더빙)', '라프텔 (자막)']
하이웨이맨(The Highwaymen)	2019	movie	청소년관람불가	['드라마', '스릴러', '미스터리', '범죄']	['미국']	['우디 해럴슨 ', '케빈 코스트너', '캐시 베이츠', '킴 딕켄스', '존 캐럴 린치']	['존 리 행콕']	132	['넷플릭스']
브로드처치 시즌 1(Broadchurch)	2013	TV	15세이상관람가	['드라마', '미스터리', '범죄']	['영국']	['데이비드 테넌트', '올리비아 콜맨', '조디 휘테커', '앤드류 부찬', '캐롤린 피클즈']	['크리스 칩널']		['왓챠']
하이큐!! 재능과 센스(Haikyu!!The movie: The Talent and the Sense)	2017	movie	12세이상관람가	['애니메이션']	['일본']	['호소야 요시마사', '무라세 아유무', '오카모토 노부히코', '이시카와 카이토', '우치야마 코우키', '히노 사토시', '나미카와 다이스케']	['미츠나카 스스무']	89	['넷플릭스', '웨이브', '왓챠', '라프텔 (더빙)', '라프텔 (자막)']
가십걸 시즌 5(Gossipgirl)	2011	TV	15세이상관람가	['드라마', '멜로/로맨스']	['미국']	['블레이크 라이블리 ', '레이튼 미스터 ', '체이스 크로포드', '펜 바드글리 ', '에드 웨스트윅']	['스테파니 새비지', '조쉬 쉬바르츠']		['넷플릭스']
사임당 빛의 일기(Saimdang: Memoir of Colors)	2017	TV	15세이상관람가	['드라마', '멜로/로맨스']	['한국']	['이영애', '송승헌', '오윤아', '최철호', '윤다훈', '양세종', '김해숙']	['윤상호']		['넷플릭스', '웨이브']
히어로즈 시즌1()	2006	TV	15세이상관람가	['드라마']	['미국']	[]	[]		['왓챠']
안개 속 소녀(THE GIRL IN THE FOG)	2017	movie	12세이상관람가	['스릴러', '미스터리', '범죄']	['독일', '프랑스', '이탈리아']	['토니 세르빌로 ', '장 르노', '아레시오 보니', '로렌조 리첼미', '갈라테 란지', '미켈라 세스콘', '다니엘라 피아자']	['도나토 카리시']	128	['웨이브', '티빙']
타샤 튜더(Tasha Tudor: A Still Water Story)	2017	movie	전체관람가	['다큐멘터리']	['일본']	['타샤 튜더']	['마츠타니 미츠에']	105	['웨이브', '티빙', '왓챠']
슈퍼맨이었던 사나이(A Man Who Was Superman)	2007	movie	전체관람가	['드라마', '코미디']	['한국']	['황정민', '전지현', '진지희', '김태성', '도용구', '선우선', '서영화']	['정윤철']	102	['티빙', '왓챠']
다크 아워(The Darkest Hour)	2011	movie	12세이상관람가	['액션', 'SF']	['미국']	['에밀 허쉬', '올리비아 썰비 ', '조엘 킨나만', '맥스 밍겔라', '다토 박타드제', '레이첼 테일러 ', '유리 쿠첸코']	['크리스 고락']	89	['티빙', '아마존 프라임 비디오']
타임 투 킬(A Time To Kill)	1996	movie	15세이상관람가	['드라마', '스릴러']	['미국']	['산드라 블록', '사무엘 L. 잭슨', '매튜 맥커너히', '케빈 스페이시', '브렌다 프리커', '올리버 플랫 ', '찰스 듀튼']	['조엘 슈마허']	149	['티빙', '쿠팡플레이', '아마존 프라임 비디오']
유감스러운 도시(City Of Damnation)	2008	movie	15세이상관람가	['코미디', '액션', '범죄']	['한국']	['정준호', '정웅인', '정운택', '박상민', '김상중']	['김동원']	121	['티빙', '왓챠']
심장이 뛴다(Heartbeat)	2010	movie	15세이상관람가	['드라마']	['한국']	['김윤진', '박해일', '정다혜', '박하영', '주진모', '김상호', '강신일']	['윤재근']	114	['웨이브', '왓챠']
사쿠란(Sakuran)	2007	movie	청소년관람불가	['드라마']	['미국', '일본']	['츠치야 안나', '시이나 깃페이']	['니나가와 미카']	110	['웨이브', '왓챠']
FYRE: 꿈의 축제에서 악몽의 사기극으로(Fyre: The Greatest Party That Never Happened)	2019	movie	15세이상관람가	['다큐멘터리']	['미국']	[]	['크리스 스미스']	97	['넷플릭스']
시민 노무현(Citizen Roh)	2019	movie	12세이상관람가	['다큐멘터리']	['한국']	['노무현', '김경수', '유시민', '정재성', '천호선']	['백재호']	98	['넷플릭스']
고양이는 건드리지 마라: 인터넷 킬러 사냥(Don't F**k with Cats: Hunting an Internet Killer)	2019	TV	청소년관람불가	['범죄', '다큐멘터리']	['미국', '영국']	[]	['마크 루이스']		['넷플릭스']
수퍼내추럴 시즌 1(Supernatural)	2005	TV		['드라마', '판타지']	['미국', '캐나다', '미정']	['제러드 파달렉키', '젠슨 애클스']	['에릭 크립키']		['웨이브', '쿠팡플레이', '아마존 프라임 비디오']
바스티유 데이(Bastille Day)	2016	movie	15세이상관람가	['액션']	['미국', '프랑스']	['이드리스 엘바', '리차드 매든', '샬롯 르 본 ']	['제임스 왓킨스']	92	['티빙']
명왕성(PLUTO)	2012	movie	15세이상관람가	['드라마', '스릴러']	['한국']	['이다윗', '성준']	['신수원']	107	['티빙', '왓챠']
밤섬해적단 서울불바다(Bamseom Pirates Seoul Inferno)	2017	movie	15세이상관람가	['다큐멘터리']	['한국']	['권용만', '장성건', '회기동 단편선', '김종훈', '박정근', '나도원', '이광철']	['정윤석']	120	['왓챠']
곰돌이 푸(Winnie the Pooh)	2011	movie	전체관람가	['가족', '애니메이션']	['미국']	[]	['돈 홀', '스티븐 J. 앤더슨']	69	['디즈니+']
돌멩이(Stone skipping)	2018	movie	15세이상관람가	['드라마']	['한국']	['김대명', '송윤아', '김의성', '전채은', '이중옥']	['김정식']	108	['넷플릭스', '웨이브', '티빙', '왓챠']
쿠로사키 군의 말대로는 되지 않아(The Black Devil and the White Prince)	2016	movie	12세이상관람가	['멜로/로맨스']	['일본']	['나카지마 켄토', '고마츠 나나', '치바 유다이', '키시 유타', '타카츠키 사라', '히로노 스즈키', '레이나 쿠로사키']	['츠키카와 쇼']	93	['웨이브', '티빙', '왓챠']
너의 모든 것 시즌 3(You)	2021	TV	청소년관람불가	['드라마', '스릴러', '범죄']	['미국']	['펜 바드글리 ', '빅토리아 페드레티', '샬리타 그랜트', '스코트 스피드먼', '트래비스 반 윙클 ', '세프론 버로우스 ', '셰이 미첼']	[]		['넷플릭스']
나의 히어로 아카데미아 3기()	2018	TV	15세이상관람가	['액션', '애니메이션']	['일본']	[]	['나가사키 켄지']		['넷플릭스', '웨이브 (더빙)', '웨이브 (자막)', '왓챠', '쿠팡플레이', '라프텔 (자막)', '라프텔 (더빙)']
이누야샤 1기()	2000	TV	12세이상관람가	['애니메이션']	['일본']	[]	['이케다 마사시', '아오키 야스나오']		['넷플릭스', '웨이브', '티빙', '왓챠', '쿠팡플레이', '라프텔 (더빙)', '라프텔 (자막)']
기도하는 남자(Pray)	2018	movie	15세이상관람가	['드라마', '범죄']	['한국']	['박혁권', '류현경', '남기애', '백종승', '오동민', '권소현', '김준원']	['강동헌']	111	['넷플릭스']
나는 다른 언어로 꿈을 꾼다(I Dream in Another Language)	2017	movie	15세이상관람가	['드라마']	['네덜란드', '멕시코']	['페르난도 알바레스 레베일', '호세 마누엘 폰셀리스', '엘리지오 메렌데즈', '파티마 몰리나', '후안 파블로 드 산티아고', '노마 엔젤리카', '헥터 지메네즈']	['에르네스토 콘트레라스']	101	['티빙']
철의 여인(The Iron Lady)	2011	movie	12세이상관람가	['드라마']	['영국']	['메릴 스트립 ', '짐 브로드벤트 ', '마이클 페닝톤', '제임스 스미스', '스티븐 복서', '지노 피치아노', '제스퍼 제이콥']	['필리다 로이드']	105	['티빙', '왓챠']
타워 하이스트(Tower Heist)	2011	movie	12세이상관람가	['코미디', '액션', '범죄']	['미국']	['벤 스틸러 ', '에디 머피 ', '매튜 브로데릭', '마르시아 진 커츠', '스티븐 웨이즈', '데릭 시몬스', '케이시 애플렉']	['브렛 래트너']	105	['웨이브']
하나레이 베이(Hanalei Bay)	2018	movie	15세이상관람가	['드라마']	['일본']	['요시다 요', '사노 레오', '무라카미 니지로', '쿠리하라 루이']	['마츠나가 다이시']	97	['왓챠']
모데카이(Mortdecai)	2015	movie	15세이상관람가	['코미디', '액션']	['미국']	['조니 뎁 ', '기네스 팰트로', '이완 맥그리거 ', '올리비아 문', '폴 베타니', '제프 골드브럼', '마이클 바이른']	['데이빗 코엡']	106	['웨이브', '티빙', '왓챠']
오징어와 고래(The Squid and the Whale)	2005	movie	15세이상관람가	['드라마', '코미디']	['미국']	['제프 다니엘스 ', '로라 리니', '제시 아이젠버그 ', '오웬 클라인', '핼리 페이퍼', '윌리암 볼드윈', '알렉산드라 다드다리오']	['노아 바움백']	81	['넷플릭스']
시인의 사랑(The Poet and The Boy)	2017	movie	15세이상관람가	['드라마']	['한국']	['양익준', '전혜진', '정가람', '김명진', '방은희', '백지원', '이난']	['김양희']	109	['웨이브', '티빙']
레전드 오브 조로(The Legend Of Zorro)	2005	movie	12세이상관람가	['어드벤처(모험)', '서부극(웨스턴)']	['미국']	[]	['마틴 캠벨']	130	['왓챠', '쿠팡플레이']
엑스텐션(Switchblade Romance)	2003	movie	청소년관람불가	['공포(호러)']	['프랑스']	['세실 드 프랑스', '마이웬', '필립 나혼', '가브리엘 스파히우', '프랑스 칼포운 ', '오아나 펠리아']	['알렉산드르 아야']	85	['웨이브', '티빙', '왓챠']
오드 토머스(Odd Thomas)	2013	movie	15세이상관람가	['스릴러', '미스터리', 'SF']	['미국']	['안톤 옐친 ', '윌렘 대포', '애디슨 팀린', '애슐리 소머즈', '레오노어 바레라']	['스티븐 소머즈']	97	['웨이브', '왓챠', 'seezn']
노웨이 아웃(No Way Out)	1987	movie	청소년관람불가	['드라마', '스릴러', '미스터리', '범죄']	['미국']	['케빈 코스트너', '진 핵크만', '숀 영', '윌 패튼', '하워드 더프']	['로저 도널드슨']	114	['웨이브']
화니와 알렉산더(Fanny And Alexander)	1982	movie	15세이상관람가	['드라마', '미스터리', '판타지']	['스웨덴']	['페닐라 올윈 ', '베르틸 구베 ']	['잉마르 베히만']	180	['웨이브', '왓챠']
리쎌 웨폰 4(Lethal Weapon 4)	1998	movie	15세이상관람가	['액션', '범죄']	['미국']	[]	['리차드 도너']	122	['티빙']
엘렉트라(Elektra)	2005	movie	15세이상관람가	['액션', '스릴러', '범죄', '판타지']	['미국', '캐나다']	['제니퍼 가너', '윌윤리', '테렌스 스탬프', '고란 비스닉', '캐리 히로유키 타카와']	['롭 보우먼']	97	['티빙', '아마존 프라임 비디오']
아이즈 온 미 : 더 무비(EYES ON ME : THE MOVIE)	2019	movie	전체관람가	['공연']	['한국']	['권은비', '야부키 나코', '미야와키 사쿠라', '혼다 히토미', '강혜원', '조유리', '최예나']	['박재석']	104	['웨이브', '티빙', '왓챠']
꽃잎(A Petal)	1996	movie	청소년관람불가	['드라마']	['한국']	[]	['장선우']	100	['웨이브', '티빙', '왓챠']
은혼2: 규칙은 깨라고 있는 것(Gintama 2)	2018	movie	12세이상관람가	['코미디', '액션']	['일본']	['오구리 슌', '스다 마사키', '하시모토 칸나', '야기라 유야', '미우라 하루마 ']	['후쿠다 유이치']	134	['웨이브', '티빙', '왓챠']
다크 시즌 2(Dark)	2017	TV	청소년관람불가	['드라마', '범죄']	['미국', '독일']	['캐롤린 아이취홈', '루이스 호프만', '외르디스 트리벨', '마자 숀', '스테판 캄프비스']	['바란 보 오다르', '잔제 플리스']		['넷플릭스']
워킹 데드 시즌 9(The Walking Dead)	2018	TV	청소년관람불가	['드라마', '액션', '스릴러', '공포(호러)', 'SF']	['미국']	['앤드류 링컨', '노만 리더스 ', '멜리사 맥브라이드', '로렌 코핸', '다나이 구리라', '알라나 마스터슨', '조쉬 맥더밋']	['프랭크 다라본트']		['넷플릭스', '디즈니+']
내가 그녀를 만났을 때 시즌 4(How I Met Your Mother)	2008	TV	15세이상관람가	['코미디', '멜로/로맨스']	['미국']	['조쉬 래드너', '제이슨 세걸', '코비 스멀더스', '닐 패트릭 해리스', '앨리슨 해니건']	['롭 그린버그', '파멜라 프라이먼', '마이클 J. 시어']		['넷플릭스', '디즈니+']
어둠 속으로 시즌 2(Into the Night)	2021	TV	15세이상관람가	['드라마', '스릴러']	['벨기에']	['폴린 에티엔', '로랑 카펠루토', '메흐메트 쿠르툴루스', '빈센트 런데스', '바베티다 사조', '스테파노 카세티']	[]		['넷플릭스']
왕이 될 아이(The Kid Who Would Be King)	2019	movie	전체관람가	['어드벤처(모험)', '판타지']	['미국', '영국']	['루이스 서키스', '레베카 퍼거슨 ', '패트릭 스튜어트', '톰 테일러', '앵거스 임리', '딘 차우무', '리아나 도리스']	['조 코니쉬']	120	['디즈니+']
뷰티풀 데이즈(Beautiful Days)	2017	movie	12세이상관람가	['드라마']	['한국']	['이나영', '장동윤', '오광록', '이유준', '서현우', '김덕주', '박창희']	['윤재호']	104	['넷플릭스', '웨이브', '티빙', '왓챠']
노크 노크(Knock Knock)	2015	movie	청소년관람불가	['스릴러', '공포(호러)']	['미국', '칠레']	['키아누 리브스 ', '아나 디 아르마스', '로렌자 이조', '이그나시아 알라만드', '아론 번즈', '콜린 캠프']	['일라이 로스']	99	['티빙', '왓챠']
B급 며느리(Myeoneuri: My Son’s Crazy Wife)	2017	movie	12세이상관람가	['다큐멘터리']	['한국']	['김진영', '조경숙']	['선호빈']	80	['웨이브', '티빙', '왓챠']
사랑을 놓치다(Lost In Love)	2006	movie	15세이상관람가	['멜로/로맨스']	['한국']	['설경구', '송윤아', '이기우', '이휘향', '장항선', '전배수', '김승욱']	['추창민']	118	['티빙', '왓챠', '쿠팡플레이']
의뢰인(The Client)	1994	movie	15세이상관람가	['스릴러', '미스터리']	['미국']	['수잔 서랜든', '토미 리 존스', '브래드 렌프로', '메리 루이스 파커', '안소니 라파글리아', 'J.T. 월쉬', '안소니 에드워즈']	['조엘 슈마허']	119	['티빙', '아마존 프라임 비디오']
앙코르(Walk The Line)	2005	movie	15세이상관람가	['드라마', '음악']	['미국']	['호아킨 피닉스', '리즈 위더스푼', '지니퍼 굿윈 ', '로버트 패트릭', '달라스 로버츠', '에이미 라비어']	['제임스 맨골드']	135	['디즈니+']
