img_url	title	year	kind	KMRB	genre	country	cast	director	runtime(min)	provider
기묘한_이야기_시즌_1_StrangerThings.jpg	기묘한 이야기 시즌 1(Stranger Things)	2016	TV	15세이상관람가	['스릴러', '공포(호러)', 'SF']	['미국']	['위노나 라이더', '케일럽 맥러플린', '데이빗 하버 ', '핀 울프하드 ', '밀리 바비 브라운', '게이튼 마타라조']	['매스 더퍼', '로스 더퍼']		['넷플릭스']
마더_Mother.jpg	마더(Mother)	2009	movie	청소년관람불가	['드라마', '스릴러', '미스터리', '범죄']	['한국']	['김혜자', '원빈', '진구', '윤제문', '전미선', '송새벽', '이영석']	['봉준호']	128	['넷플릭스', '티빙', '왓챠', '쿠팡플레이']
미션_임파서블__고스트_프로토콜_MissionImpossibleGhostProtocol.jpg	미션 임파서블 : 고스트 프로토콜(Mission: Impossible: Ghost Protocol)	2011	movie	15세이상관람가	['액션']	['미국']	['톰 크루즈', '제레미 레너', '사이먼 페그', '폴라 패튼 ', '조쉬 할로웨이 ', '레아 세이두', '미카엘 니크비스트 ']	['브래드 버드']	132	['넷플릭스', '웨이브', '티빙', '왓챠', '아마존 프라임 비디오']
엑스맨_퍼스트_클래스_XMenFirstClass.jpg	엑스맨: 퍼스트 클래스(X-Men: First Class)	2011	movie	12세이상관람가	['드라마', '액션', '스릴러', '어드벤처(모험)', 'SF']	['미국']	['제임스 맥어보이 ', '마이클 패스벤더 ', '케빈 베이컨', '제니퍼 로렌스', '재뉴어리 존스 ', '로즈 번 ', '베스 고다드']	['매튜 본']	132	['디즈니+']
글래디에이터_Gladiator.jpg	글래디에이터(Gladiator)	2000	movie	15세이상관람가	['드라마', '액션']	['미국', '영국']	['러셀 크로우', '호아킨 피닉스', '코니 닐슨', '올리버 리드', '리처드 해리스', '데릭 제이코비', '디몬 하운수 ']	['리들리 스콧']	154	['넷플릭스', '웨이브', '티빙', '왓챠']
러빙_빈센트_LovingVincent.jpg	러빙 빈센트(Loving Vincent)	2017	movie	15세이상관람가	['미스터리', '애니메이션']	['영국', '폴란드']	['더글러스 부스', '시얼샤 로넌 ', '제롬 플린 ', '에이단 터너 ', '헬렌 맥크로리 ', '크리스 오다우드 ']	['도로타 코비엘라', '휴 웰치맨']	95	['넷플릭스', '티빙', '티빙']
혹성탈출_반격의_서막_DawnofthePlanetoftheApes.jpg	혹성탈출: 반격의 서막(Dawn of the Planet of the Apes)	2014	movie	12세이상관람가	['드라마', '액션', '스릴러', 'SF']	['미국']	['앤디 서키스', '게리 올드만', '제이슨 클락 ', '주디 그리어', '케리 러셀 ', '토비 켑벨 ', '커크 에이스베도']	['맷 리브스']	130	['디즈니+']
식스_센스_TheSixthSense.jpg	식스 센스(The Sixth Sense)	1999	movie	12세이상관람가	['드라마', '스릴러', '미스터리']	['미국']	['브루스 윌리스', '토니 콜렛', '올리비아 윌리암스', '할리 조엘 오스먼트', '도니 월버그']	['M. 나이트 샤말란']	107	['디즈니+']
히든_피겨스_HiddenFigures.jpg	히든 피겨스(Hidden Figures)	2016	movie	12세이상관람가	['드라마']	['미국']	['타라지 P. 헨슨', '옥타비아 스펜서', '자넬 모네', '케빈 코스트너', '커스틴 던스트', '짐 파슨스', '마허샬라 알리']	['데오도르 멜피']	127	['넷플릭스', '디즈니+']
미션_임파서블_3_MissionImpossible3.jpg	미션 임파서블 3(Mission: Impossible 3)	2006	movie	15세이상관람가	['액션']	['미국']	['톰 크루즈', '필립 세이모어 호프만 ', '빙 라메스 ', '빌리 크루덥 ', '미셸 모나한 ', '조나단 리스 마이어스', '케리 러셀 ']	['J.J. 에이브럼스']	124	['넷플릭스', '웨이브', '티빙', '왓챠', '아마존 프라임 비디오']
터미네이터_Terminator.jpg	터미네이터(Terminator)	1984	movie	청소년관람불가	['액션', '스릴러', 'SF']	['미국']	['아놀드 슈왈제네거', '마이클 빈', '린다 해밀턴', '랜스 헨릭슨', '폴 윈필드']	['제임스 카메론']	108	['웨이브', '왓챠']
호빗__뜻밖의_여정_TheHobbitAnUnexpectedJourney.jpg	호빗 : 뜻밖의 여정(The Hobbit: An Unexpected Journey)	2012	movie	12세이상관람가	['어드벤처(모험)', '판타지']	['미국', '뉴질랜드']	['마틴 프리먼 ', '리처드 아미티지', '이안 맥켈런', '제임스 네스빗 ', '켄 스톳', '실베스터 맥코이 ', '배리 험프리즈']	['피터 잭슨']	169	['웨이브', '티빙', '왓챠', '쿠팡플레이']
미스터__미세스_스미스_MrAndMrsSmith.jpg	미스터 & 미세스 스미스(Mr. And Mrs. Smith)	2005	movie	15세이상관람가	['코미디', '액션', '멜로/로맨스', '스릴러']	['미국']	['브래드 피트 ', '안젤리나 졸리', '아담 브로디 ', '케리 워싱턴 ']	['더그 라이만']	120	['넷플릭스', '티빙', '왓챠', '쿠팡플레이', '아마존 프라임 비디오']
